,Team Code,Game Code,Rush Att,Rush Yard,Rush TD,Pass Att,Pass Comp,Pass Yard,Pass TD,Pass Int,Pass Conv,Kickoff Ret,Kickoff Ret Yard,Kickoff Ret TD,Punt Ret,Punt Ret Yard,Punt Ret TD,Fum Ret,Fum Ret Yard,Fum Ret TD,Int Ret,Int Ret Yard,Int Ret TD,Misc Ret,Misc Ret Yard,Misc Ret TD,Field Goal Att,Field Goal Made,Off XP Kick Att,Off XP Kick Made,Off 2XP Att,Off 2XP Made,Def 2XP Att,Def 2XP Made,Safety,Points,Punt,Punt Yard,Kickoff,Kickoff Yard,Kickoff Touchback,Kickoff Out-Of-Bounds,Kickoff Onside,Fumble,Fumble Lost,Tackle Solo,Tackle Assist,Tackle For Loss,Tackle For Loss Yard,Sack,Sack Yard,QB Hurry,Fumble Forced,Pass Broken Up,Kick/Punt Blocked,1st Down Rush,1st Down Pass,1st Down Penalty,Time Of Possession,Penalty,Penalty Yard,Third Down Att,Third Down Conv,Fourth Down Att,Fourth Down Conv,Red Zone Att,Red Zone TD,Red Zone Field Goal,Name,Conference Code,Date,Visit Team Code,Home Team Code,Stadium Code,Site,Conference Name,Subdivision,bye,New Date,Wk_x,Wk_y,outcome,points_for,points_against
3185,674,6.74011E+14,46,252,1,32,17,223,2,1,0,0,0,0,3,53,0,1,7,0,1,2,0,0,0,0,2,0,3,3,0,0,0,0,0,21,5,169,4,256,0,0,0,2,1,43,16,11,44,4,24,0,2,4,0,11,8,4,2218,9,90,14,4,2,1,5,3,0,Stanford,905,10/20/2012,674,107,12,TEAM,Pac-12 Conference,FBS,,10/20/2012,,,Win,21,3
3186,674,7.54067E+14,37,120,1,15,7,136,1,0,0,1,22,0,0,0,0,0,0,0,1,25,1,0,0,0,1,1,3,3,0,0,0,0,0,24,6,257,5,323,3,0,0,1,0,47,28,15,75,10,64,3,1,5,0,6,6,1,1584,4,28,12,5,0,0,1,1,0,Stanford,905,10/27/2012,754,674,19,TEAM,Pac-12 Conference,FBS,,10/27/2012,,,Win,24,17
3187,674,6.74016E+14,39,206,3,35,25,230,2,0,0,1,10,0,5,20,0,1,2,0,1,52,1,0,0,0,2,2,6,6,0,0,0,0,0,48,4,175,9,585,8,0,0,1,0,33,3,7,46,7,46,0,3,3,0,9,15,1,2177,7,56,15,9,0,0,6,4,2,Stanford,905,11/3/2012,674,157,20,TEAM,Pac-12 Conference,FBS,,11/3/2012,,,Win,48,0
3188,674,5.28067E+14,39,163,1,29,22,254,3,2,0,2,48,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,1,0,0,0,0,27,3,136,5,321,3,1,0,3,2,35,26,8,34,3,21,3,1,7,0,11,11,0,1864,8,54,12,7,0,0,3,3,0,Stanford,905,11/10/2012,528,674,19,TEAM,Pac-12 Conference,FBS,,11/10/2012,,,Win,27,23
3189,674,6.74053E+14,46,200,1,36,25,211,1,1,0,3,75,0,3,16,0,0,0,0,1,4,0,0,0,0,2,1,2,2,0,0,0,0,0,17,6,274,3,174,1,0,0,3,2,48,18,10,28,3,11,2,1,4,0,9,11,1,2261,5,64,17,6,2,1,3,2,1,Stanford,905,11/17/2012,674,529,108,TEAM,Pac-12 Conference,FBS,,11/17/2012,,,Win,17,14
3190,674,6.74011E+14,49,221,3,22,15,160,1,0,0,2,28,0,2,27,0,1,11,1,1,0,0,0,0,0,1,0,5,5,0,0,0,0,0,35,6,247,6,381,1,1,0,4,1,50,12,9,45,7,38,0,1,4,0,7,9,3,2071,6,55,14,5,1,0,3,3,0,Stanford,905,11/24/2012,674,110,15,TEAM,Pac-12 Conference,FBS,,11/24/2012,,,Win,35,17
3191,674,1.10067E+14,43,170,2,23,16,155,1,0,0,3,85,0,1,18,0,0,0,0,1,80,0,0,0,0,2,2,3,3,0,0,0,0,0,27,6,253,4,258,1,0,0,0,0,43,26,9,26,3,11,0,0,4,0,9,7,2,1875,5,55,15,6,1,1,4,2,2,Stanford,905,11/30/2012,110,674,19,TEAM,Pac-12 Conference,FBS,,11/30/2012,,,Win,27,24
3192,674,7.96067E+14,35,187,2,20,13,157,0,0,0,2,35,0,1,1,0,0,0,0,1,0,0,0,0,0,2,2,2,2,0,0,0,0,0,20,6,273,5,325,3,0,0,0,0,41,30,4,16,1,10,0,0,3,0,11,4,2,1808,6,48,11,3,0,0,3,2,1,Stanford,905,1/1/2013,796,674,15,NEUTRAL,Pac-12 Conference,FBS,,1/1/2013,,,Win,20,14
3193,688,5.09069E+14,29,114,1,66,45,482,4,1,0,5,102,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2,3,3,2,1,0,0,0,41,3,156,8,505,5,0,0,3,2,43,36,12,45,5,27,1,1,3,0,6,23,4,1960,12,72,20,12,1,1,6,4,2,Syracuse,823,9/1/2012,509,688,92,TEAM,Big East Conference,FBS,,9/1/2012,,,Loss,41,42
3194,688,6.57069E+14,41,133,2,46,30,322,2,2,0,4,72,0,2,-6,0,0,0,0,1,0,0,0,0,0,1,1,2,2,2,0,0,0,0,29,6,228,3,172,0,0,2,1,0,41,26,8,25,2,17,1,1,2,0,8,16,3,1754,5,40,17,8,2,2,5,4,1,Syracuse,823,9/8/2012,657,688,157,NEUTRAL,Big East Conference,FBS,,9/8/2012,,,Loss,29,42
3195,688,6.83069E+14,45,214,1,35,22,335,3,0,0,3,35,0,3,17,0,0,0,0,2,19,0,0,0,0,2,0,4,4,0,0,0,0,0,28,4,160,5,304,1,0,0,1,1,27,28,4,7,0,0,0,0,1,0,13,12,2,1782,8,80,16,8,2,0,4,2,0,Syracuse,823,9/15/2012,683,688,92,TEAM,Big East Conference,FBS,,9/15/2012,,,Win,28,17
3196,688,6.88043E+14,33,122,0,31,21,228,1,2,0,3,34,0,2,3,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,10,5,195,2,129,0,0,1,3,2,45,22,4,16,2,14,0,0,6,0,5,13,3,1582,10,79,13,4,1,1,3,1,1,Syracuse,823,9/22/2012,688,428,153,TEAM,Big East Conference,FBS,,9/22/2012,,,Loss,10,17
3197,688,5.45069E+14,33,120,1,31,19,185,0,1,0,2,46,0,0,0,0,1,52,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,14,6,210,3,194,0,0,0,0,0,53,10,10,59,5,51,3,1,0,0,9,9,1,1530,3,45,14,5,1,1,2,1,0,Syracuse,823,10/5/2012,545,688,92,TEAM,Big East Conference,FBS,x,10/5/2012,,,Win,14,13
3198,688,6.88059E+14,32,62,1,42,25,356,1,2,1,4,100,0,5,7,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,1,0,0,0,15,4,169,3,195,1,0,0,4,2,17,70,9,16,0,0,0,1,2,0,4,17,2,1681,7,44,15,5,1,0,4,1,0,Syracuse,823,10/13/2012,688,587,86,TEAM,Big East Conference,FBS,,10/13/2012,,,Loss,15,23
3199,688,1.64069E+14,53,251,2,20,14,251,2,0,0,1,22,0,4,39,0,1,1,0,1,27,0,0,0,0,4,4,4,4,0,0,0,0,0,40,3,104,9,585,7,0,0,3,0,32,8,8,36,2,20,3,2,2,0,11,8,2,2087,8,73,15,8,0,0,6,4,2,Syracuse,823,10/19/2012,164,688,92,TEAM,Big East Conference,FBS,,10/19/2012,,,Win,40,10
3200,688,6.88065E+14,46,192,1,40,27,328,4,0,0,2,37,0,2,9,0,0,0,0,0,0,0,0,0,0,2,1,4,4,1,0,0,0,0,37,4,161,7,437,6,0,0,0,0,44,22,5,20,0,0,0,0,3,1,15,16,2,1699,10,89,13,6,1,1,6,4,1,Syracuse,823,10/27/2012,688,651,35,TEAM,Big East Conference,FBS,,10/27/2012,,,Win,37,36
3201,688,6.88014E+14,41,193,2,47,23,286,1,0,0,1,28,0,4,13,0,0,0,0,1,0,0,0,0,0,3,1,3,3,0,0,0,0,0,24,6,209,5,320,2,0,0,2,2,46,38,7,17,1,1,2,2,4,0,10,13,1,1575,12,104,21,9,2,1,5,3,1,Syracuse,823,11/3/2012,688,140,97,TEAM,Big East Conference,FBS,,11/3/2012,,,Loss,24,35
3202,688,3.67069E+14,52,278,3,23,15,246,3,0,0,6,123,0,2,24,0,0,0,0,1,28,0,0,0,0,1,1,6,6,0,0,0,0,0,45,3,142,8,404,4,0,0,1,0,43,16,4,10,0,0,4,0,2,1,14,8,1,1978,7,55,19,14,1,1,4,3,1,Syracuse,823,11/10/2012,367,688,92,TEAM,Big East Conference,FBS,,11/10/2012,,,Win,45,26
3203,688,6.88043E+14,36,123,2,40,26,385,2,1,0,3,52,0,3,8,0,0,0,0,1,1,0,0,0,0,1,1,4,4,0,0,0,0,0,31,6,232,6,352,2,0,0,0,0,47,28,10,56,4,39,0,0,1,0,4,20,1,1518,5,60,15,7,1,1,4,4,0,Syracuse,823,11/17/2012,688,434,73,TEAM,Big East Conference,FBS,,11/17/2012,,,Win,31,27
3204,688,6.88069E+14,49,260,3,28,16,215,1,0,0,1,15,0,1,5,0,0,0,0,2,31,1,0,0,0,1,1,5,5,0,0,0,0,0,38,3,104,7,409,1,0,0,2,2,52,2,9,31,3,19,0,1,1,0,16,8,0,1623,10,89,17,10,2,1,4,3,1,Syracuse,823,11/23/2012,688,690,109,TEAM,Big East Conference,FBS,,11/23/2012,,,Win,38,20
3205,688,7.68069E+14,65,369,2,25,13,142,2,1,0,4,74,0,0,0,0,1,-2,0,0,0,0,1,1,0,2,2,4,4,0,0,0,0,2,38,3,74,7,359,0,0,0,2,1,50,16,13,64,3,17,0,3,0,1,18,7,3,2183,5,68,18,9,4,2,6,2,2,Syracuse,823,12/29/2012,768,688,158,NEUTRAL,Big East Conference,FBS,,12/29/2012,,,Win,38,14
3206,694,6.94049E+14,38,191,2,41,27,333,2,0,0,2,45,0,1,5,0,0,0,0,4,38,0,0,0,0,2,2,4,3,0,0,0,0,1,35,5,193,7,432,3,0,0,1,1,52,10,5,28,1,18,0,2,1,0,7,14,2,1907,6,35,19,9,2,0,4,1,2,Tennessee,911,8/31/2012,694,490,38,NEUTRAL,Southeastern Conference,FBS,,8/31/2012,,,Win,35,21
3207,694,2.54069E+14,43,184,3,28,22,374,4,1,0,4,124,0,4,46,0,0,0,0,1,4,0,0,0,0,2,1,7,6,0,0,0,0,0,51,2,66,9,566,4,0,0,2,1,45,26,7,35,3,26,10,2,4,0,9,18,0,1542,6,57,13,5,2,2,8,6,1,Tennessee,911,9/8/2012,254,694,114,TEAM,Southeastern Conference,FBS,,9/8/2012,,,Win,51,13
3208,694,2.35069E+14,28,83,1,44,22,257,2,2,0,1,19,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,20,8,352,4,256,0,0,0,0,0,37,34,5,13,0,0,4,0,1,0,3,12,4,1607,9,59,16,6,1,1,3,3,0,Tennessee,911,9/15/2012,235,694,114,TEAM,Southeastern Conference,FBS,,9/15/2012,,,Loss,20,37
3209,694,5.06942E+12,46,232,1,43,27,401,4,1,0,4,54,0,3,45,0,0,0,0,3,35,0,0,0,0,4,4,5,5,0,0,0,0,0,47,2,81,10,623,5,1,0,2,1,37,32,3,15,1,4,6,0,4,0,10,20,3,1884,5,30,14,5,2,0,8,4,4,Tennessee,911,9/22/2012,5,694,114,TEAM,Southeastern Conference,FBS,,9/22/2012,,,Win,47,26
3210,694,6.94026E+14,40,197,3,45,24,281,2,3,0,5,97,0,1,5,0,0,0,0,1,35,1,0,0,0,2,1,6,5,0,0,0,0,0,44,4,125,8,468,3,0,0,1,1,35,38,7,26,1,8,0,2,2,1,12,13,1,1981,6,35,15,8,0,0,6,4,1,Tennessee,911,9/29/2012,694,257,36,TEAM,Southeastern Conference,FBS,,9/29/2012,,,Loss,44,51
3211,694,6.94043E+14,34,213,1,24,13,148,2,1,0,6,132,1,1,-1,0,0,0,0,0,0,0,0,0,0,1,1,4,4,0,0,0,0,0,31,5,169,6,376,1,1,0,3,2,27,70,6,27,2,18,7,0,8,0,10,8,0,1409,6,64,12,6,0,0,4,3,1,Tennessee,911,10/13/2012,694,430,77,TEAM,Southeastern Conference,FBS,x,10/13/2012,,,Loss,31,41
3212,694,8.06942E+12,27,79,1,31,16,203,0,2,0,4,111,0,1,13,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,13,5,241,4,234,2,0,0,1,0,37,42,3,16,2,15,2,0,1,0,3,7,1,1393,2,15,13,2,2,0,4,1,2,Tennessee,911,10/20/2012,8,694,114,TEAM,Southeastern Conference,FBS,,10/20/2012,,,Loss,13,44
3213,694,6.94065E+14,27,91,0,44,28,381,5,1,0,4,63,0,2,-5,0,0,0,0,1,1,0,0,0,0,0,0,5,5,0,0,0,0,0,35,5,200,6,374,3,0,0,1,1,60,12,6,32,2,25,2,0,0,0,5,18,0,1478,5,34,14,6,3,3,3,2,0,Tennessee,911,10/27/2012,694,648,113,TEAM,Southeastern Conference,FBS,,10/27/2012,,,Loss,35,38
3214,694,7.16069E+14,29,188,2,47,29,530,5,0,0,6,111,0,2,5,0,0,0,0,0,0,0,0,0,0,3,2,7,7,0,0,0,0,0,55,3,111,9,570,2,1,0,1,1,59,32,9,27,0,0,3,0,5,1,9,23,3,1348,10,98,11,4,1,1,6,3,2,Tennessee,911,11/3/2012,716,694,114,TEAM,Southeastern Conference,FBS,,11/3/2012,,,Win,55,48
3215,694,4.34069E+14,36,153,3,55,38,432,4,0,0,5,102,0,3,21,0,1,33,0,1,0,0,0,0,0,1,0,6,6,1,0,0,0,0,48,5,222,5,308,1,1,0,2,1,44,36,7,22,1,6,3,1,3,0,11,21,0,1788,11,80,13,5,2,1,9,7,0,Tennessee,911,11/10/2012,434,694,114,TEAM,Southeastern Conference,FBS,,11/10/2012,,,Loss,48,51
3216,694,6.94074E+14,33,149,0,41,19,154,1,3,0,7,129,0,2,109,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,18,7,305,3,179,0,0,1,1,0,37,32,7,13,0,0,5,1,3,0,7,10,2,1549,9,64,15,2,3,0,2,1,1,Tennessee,911,11/17/2012,694,736,117,TEAM,Southeastern Conference,FBS,,11/17/2012,,,Loss,18,41
3217,694,3.34069E+14,32,164,1,34,20,293,4,0,0,4,59,0,1,10,0,0,0,0,0,0,0,0,0,0,1,1,5,4,0,0,0,0,0,37,5,213,7,424,1,1,0,1,0,55,28,8,31,4,25,3,0,3,0,8,14,1,1534,7,59,11,4,1,1,2,1,1,Tennessee,911,11/24/2012,334,694,114,TEAM,Southeastern Conference,FBS,,11/24/2012,,,Win,37,17
3218,697,2.3507E+14,38,134,2,31,24,200,0,0,0,3,58,0,2,-5,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0,17,6,299,4,253,3,0,0,1,0,42,32,9,50,8,48,0,0,1,0,8,11,2,1493,9,78,14,4,1,1,3,2,1,Texas A&M,25354,9/8/2012,235,697,120,TEAM,Big 12 Conference,FBS,,9/8/2012,,,Loss,17,20
3219,697,6.97066E+14,42,225,3,45,28,380,4,0,0,2,30,0,6,106,0,0,0,0,1,0,0,0,0,0,1,0,7,6,0,0,0,0,0,48,5,223,8,519,5,0,0,2,0,39,20,7,30,4,22,4,1,5,0,9,18,1,1686,9,85,20,12,1,0,4,3,0,Texas A&M,25354,9/15/2012,697,663,122,TEAM,Big 12 Conference,FBS,,9/15/2012,,,Win,48,3
3220,697,6.4707E+14,39,265,5,30,17,183,3,1,0,2,84,0,8,246,1,0,0,0,1,22,1,0,0,0,0,0,10,10,0,0,0,0,0,70,3,145,11,708,10,0,0,2,0,32,18,8,35,4,19,0,0,6,0,15,6,2,1655,2,20,14,8,2,1,4,4,0,Texas A&M,25354,9/22/2012,647,697,120,TEAM,Big 12 Conference,FBS,,9/22/2012,,,Win,70,14
3221,697,3.10697E+13,32,218,3,47,34,498,3,0,0,1,27,0,2,-7,0,1,28,1,2,58,0,0,0,0,5,3,7,7,0,0,0,0,0,58,3,127,11,683,8,0,0,2,0,48,32,9,29,0,0,5,4,10,0,9,22,1,1680,3,30,12,4,0,0,8,5,2,Texas A&M,25354,9/29/2012,31,697,120,TEAM,Big 12 Conference,FBS,,9/29/2012,,,Win,58,10
3222,697,6.97043E+14,44,290,2,26,17,191,1,2,0,3,96,0,2,-1,0,0,0,0,2,43,1,0,0,0,1,1,4,3,0,0,0,0,0,30,1,36,6,364,1,0,0,4,4,41,42,5,13,1,6,3,0,8,0,12,9,3,1600,5,55,15,9,1,0,3,1,1,Texas A&M,25354,10/6/2012,697,433,76,TEAM,Big 12 Conference,FBS,,10/6/2012,,,Win,30,27
3223,697,6.97037E+14,46,283,4,40,24,395,3,1,0,4,55,0,2,26,0,0,0,0,0,0,0,0,0,0,3,3,7,6,0,0,2,1,0,59,3,120,11,661,8,0,0,1,1,57,28,6,26,2,17,1,0,4,1,11,13,3,1933,19,165,22,15,0,0,6,4,2,Texas A&M,25354,10/13/2012,697,366,59,TEAM,Big 12 Conference,FBS,,10/13/2012,,,Win,59,57
3224,697,3.6507E+14,38,134,2,56,29,276,0,3,0,4,108,0,3,16,0,0,0,0,0,0,0,0,0,0,4,2,2,1,0,0,0,0,0,19,4,151,4,243,2,0,1,2,2,39,30,5,18,2,12,1,0,8,0,8,13,5,1810,6,65,16,6,0,0,4,2,1,Texas A&M,25354,10/20/2012,365,697,120,TEAM,Big 12 Conference,FBS,,10/20/2012,,,Loss,19,24
3225,697,6.97004E+14,48,352,6,33,24,319,3,0,0,2,45,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,9,0,0,0,0,0,63,1,40,10,638,7,0,0,0,0,40,10,5,27,5,27,6,0,2,0,21,12,1,1838,3,27,11,9,1,1,8,8,0,Texas A&M,25354,10/27/2012,697,37,1,TEAM,Big 12 Conference,FBS,,10/27/2012,,,Win,63,21
3226,697,6.97043E+14,58,361,5,39,32,332,0,0,0,1,18,0,0,0,0,0,0,0,1,12,0,0,0,0,3,1,5,5,0,0,0,0,0,38,1,44,7,440,4,0,0,1,1,29,36,4,11,1,6,8,1,3,0,19,16,1,1972,4,42,16,9,3,2,7,3,1,Texas A&M,25354,11/3/2012,697,430,77,TEAM,Big 12 Conference,FBS,,11/3/2012,,,Win,38,13
3227,697,6.97001E+14,46,165,2,31,24,253,2,0,0,3,55,0,3,30,0,0,0,0,2,20,0,0,0,0,2,1,3,2,1,0,0,0,0,29,3,122,6,390,4,0,0,0,0,34,25,3,8,2,4,2,1,5,0,5,15,3,1947,4,26,18,11,1,0,5,3,1,Texas A&M,25354,11/10/2012,697,8,5,TEAM,Big 12 Conference,FBS,,11/10/2012,,,Win,29,24
3228,697,6.2407E+14,29,157,3,29,18,370,4,1,0,5,41,0,2,11,0,0,0,0,1,16,0,0,0,0,0,0,7,5,0,0,0,0,0,47,4,158,8,517,5,0,0,4,3,45,46,5,19,0,0,1,2,6,0,9,10,3,1139,5,51,10,3,1,1,5,5,0,Texas A&M,25354,11/17/2012,624,697,120,TEAM,Big 12 Conference,FBS,,11/17/2012,,,Win,47,28
3229,697,4.3407E+14,42,237,5,50,35,410,3,1,0,3,45,0,3,32,0,0,0,0,1,11,0,0,0,0,1,1,8,8,0,0,0,0,0,59,3,117,10,626,4,0,0,3,0,40,36,5,12,1,2,3,1,8,1,9,21,3,1807,4,31,16,12,0,0,7,7,0,Texas A&M,25354,11/24/2012,434,697,120,TEAM,Big 12 Conference,FBS,,11/24/2012,,,Win,59,29
3230,697,6.97052E+14,31,326,4,35,23,307,2,1,0,2,35,0,1,-2,0,0,0,0,1,22,0,0,0,0,0,0,6,5,0,0,0,0,0,41,4,139,7,455,4,0,0,0,0,53,32,4,15,1,7,3,0,4,0,14,14,0,1391,7,60,11,5,1,1,4,3,0,Texas A&M,25354,1/4/2013,697,522,155,NEUTRAL,Big 12 Conference,FBS,,1/4/2013,,,Win,41,13
3231,698,2.6107E+14,40,255,2,17,17,276,4,0,0,1,10,0,5,160,1,0,0,0,1,28,1,0,0,0,0,0,8,8,0,0,0,0,0,56,2,59,9,562,4,0,0,2,1,27,28,6,29,3,24,0,0,4,0,15,11,0,1899,2,15,6,4,0,0,5,3,0,TCU,5486,9/8/2012,261,698,125,TEAM,Mountain West Conference,FBS,,9/8/2012,,,Win,56,0
3232,698,6.98033E+14,38,152,0,30,24,335,2,0,0,3,59,0,1,0,0,0,0,0,1,-2,0,0,0,0,3,2,2,2,0,0,0,0,0,20,1,45,5,285,0,0,0,4,4,38,24,4,13,3,11,4,1,8,0,9,11,1,2057,4,50,10,2,2,2,7,1,2,TCU,5486,9/15/2012,698,328,51,TEAM,Mountain West Conference,FBS,,9/15/2012,,,Win,20,6
3233,698,7.4607E+14,31,133,0,33,21,305,3,1,0,1,18,0,2,10,0,0,0,0,2,56,0,0,0,0,2,2,3,3,0,0,0,0,0,27,4,199,6,381,0,0,0,2,1,45,18,6,22,1,7,1,2,5,0,4,12,2,1806,12,103,14,6,1,1,4,2,1,TCU,5486,9/22/2012,746,698,125,TEAM,Mountain West Conference,FBS,,9/22/2012,,,Win,27,7
3234,698,6.98066E+14,47,54,1,28,12,102,2,0,0,2,94,0,2,69,0,1,11,0,5,53,0,0,0,0,2,1,3,3,0,0,0,0,0,24,7,296,5,287,2,1,0,4,2,25,18,8,26,4,20,4,0,3,0,5,4,2,2134,13,140,21,7,4,0,4,3,0,TCU,5486,9/29/2012,698,663,122,TEAM,Mountain West Conference,FBS,,9/29/2012,,,Win,24,16
3235,698,3.1107E+14,43,185,1,40,23,270,1,3,0,5,163,0,1,10,0,0,0,0,1,0,0,0,0,0,3,3,2,2,0,0,0,0,0,23,4,208,6,372,4,0,0,3,2,32,18,4,13,1,7,0,0,5,0,8,14,2,2156,6,70,15,5,3,2,4,2,1,TCU,5486,10/6/2012,311,698,125,TEAM,Mountain West Conference,FBS,,10/6/2012,,,Loss,23,37
3236,698,6.98005E+14,57,248,3,30,22,261,4,0,0,2,36,0,0,0,0,0,0,0,4,47,0,0,0,0,0,0,7,7,0,0,0,0,0,49,2,104,8,516,6,0,0,1,0,39,12,6,26,4,22,2,1,2,0,14,15,0,2512,6,50,19,14,3,1,6,6,0,TCU,5486,10/13/2012,698,51,132,TEAM,Mountain West Conference,FBS,,10/13/2012,,,Win,49,21
3237,698,7.0007E+14,42,184,1,47,26,332,4,2,0,4,50,0,4,60,0,0,0,0,0,0,0,0,0,0,6,6,5,5,0,0,0,0,0,53,3,135,8,512,6,0,1,2,1,35,24,10,37,3,21,0,0,6,0,11,15,2,1937,8,62,17,5,1,1,7,4,3,TCU,5486,10/20/2012,700,698,125,TEAM,Mountain West Conference,FBS,,10/20/2012,,,Loss,53,56
3238,698,6.98052E+14,27,121,0,44,24,223,1,2,0,2,25,0,1,-4,0,0,0,0,1,11,1,0,0,0,2,0,2,2,0,0,0,0,0,14,8,382,3,187,1,0,0,2,1,64,7,5,8,0,0,2,4,4,0,8,10,1,1878,10,80,14,2,1,1,3,1,0,TCU,5486,10/27/2012,698,521,104,TEAM,Mountain West Conference,FBS,,10/27/2012,,,Loss,14,36
3239,698,6.98077E+14,45,126,1,30,13,279,3,1,1,4,72,0,3,7,0,1,15,1,1,16,0,1,0,0,2,1,4,4,1,1,0,0,0,39,9,375,6,369,4,0,0,4,2,52,28,8,39,1,8,0,2,11,1,6,10,1,1983,7,60,17,4,1,1,4,1,1,TCU,5486,11/3/2012,698,768,143,TEAM,Mountain West Conference,FBS,,11/3/2012,,,Win,39,38
3240,698,3.2707E+14,33,96,0,33,18,178,1,1,0,3,77,0,1,-5,0,0,0,0,1,0,0,0,0,0,2,1,1,1,0,0,0,0,0,10,7,258,3,141,2,0,0,2,1,44,8,9,35,3,20,0,1,4,0,7,8,0,1816,4,25,15,4,1,0,2,1,1,TCU,5486,11/10/2012,327,698,125,TEAM,Mountain West Conference,FBS,,11/10/2012,,,Loss,10,23
3241,698,6.9807E+14,48,217,2,10,7,82,0,1,0,3,87,0,1,5,0,0,0,0,3,25,0,0,0,0,3,2,2,2,0,0,0,0,0,20,4,179,5,316,1,0,0,0,0,38,28,5,25,3,21,3,1,4,0,11,3,1,1912,6,70,13,4,1,1,5,2,2,TCU,5486,11/22/2012,698,703,119,TEAM,Mountain West Conference,FBS,x,11/22/2012,,,Win,20,13
3242,698,5.2207E+14,31,119,1,31,17,231,1,0,0,3,37,0,2,0,0,0,0,0,1,42,0,0,0,0,2,1,2,2,0,0,0,0,0,17,8,392,4,247,2,0,0,1,1,39,22,3,9,0,0,0,0,3,0,4,7,0,1829,6,55,15,3,1,0,3,1,0,TCU,5486,12/1/2012,522,698,125,TEAM,Mountain West Conference,FBS,,12/1/2012,,,Loss,17,24
3243,698,6.98042E+14,30,87,1,29,13,201,0,1,0,3,79,0,3,10,0,0,0,0,0,0,0,0,0,0,3,3,1,1,0,0,0,0,0,16,7,275,5,316,2,0,0,1,1,27,46,5,40,3,38,4,1,6,0,3,6,4,1617,5,39,15,4,1,0,3,1,2,TCU,5486,12/29/2012,698,416,10,NEUTRAL,Mountain West Conference,FBS,,12/29/2012,,,Loss,16,17
3244,700,5.0807E+14,46,179,2,47,33,321,3,1,0,0,0,0,2,37,0,0,0,0,0,0,0,0,0,0,3,3,5,5,0,0,0,0,0,44,1,41,9,567,3,0,0,2,1,41,6,9,35,3,14,1,1,3,0,10,20,7,2164,6,45,16,10,1,1,8,5,3,Texas Tech,25354,9/1/2012,508,700,129,TEAM,Big 12 Conference,FBS,,9/1/2012,,,Win,44,6
3245,700,7.00067E+14,23,186,1,44,33,405,5,0,0,3,89,0,2,7,0,0,0,0,2,106,1,0,0,0,3,3,7,7,0,0,0,0,0,58,0,0,9,561,0,0,1,1,1,44,14,1,3,0,0,2,0,4,0,9,19,4,1668,7,90,11,7,1,0,5,4,1,Texas Tech,25354,9/8/2012,700,670,131,TEAM,Big 12 Conference,FBS,,9/8/2012,,,Win,58,10
3246,700,4.7307E+14,45,325,1,45,33,377,6,0,0,2,50,0,2,8,0,0,0,0,0,0,0,0,0,0,1,0,7,7,0,0,0,0,0,49,1,35,7,442,1,0,1,2,1,41,4,4,23,2,14,0,0,2,0,16,20,2,2057,8,90,13,8,2,1,7,5,0,Texas Tech,25354,9/15/2012,473,700,129,TEAM,Big 12 Conference,FBS,,9/15/2012,,,Win,49,14
3247,700,7.00031E+14,30,63,0,47,31,332,3,2,0,3,69,0,2,31,0,1,2,0,3,40,0,0,0,0,2,1,3,3,0,0,0,0,0,24,5,225,5,272,2,0,0,2,0,40,22,8,33,4,24,2,0,1,0,8,11,1,2077,11,80,16,7,0,0,4,3,0,Texas Tech,25354,9/29/2012,700,311,40,TEAM,Big 12 Conference,FBS,x,9/29/2012,,,Win,24,13
3248,700,5.2207E+14,32,89,2,41,26,271,0,3,0,3,63,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,20,4,164,5,304,3,0,0,1,0,51,4,7,16,0,0,0,1,7,0,7,12,2,1822,4,33,15,9,1,0,3,2,1,Texas Tech,25354,10/6/2012,522,700,129,TEAM,Big 12 Conference,FBS,,10/6/2012,,,Loss,20,41
3249,700,7.6807E+14,29,168,1,43,33,508,6,1,0,1,30,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7,7,0,0,0,0,0,49,1,54,8,421,4,0,0,1,1,56,4,4,5,0,0,1,0,9,0,12,18,0,1782,5,41,10,5,2,2,5,4,0,Texas Tech,25354,10/13/2012,768,700,129,TEAM,Big 12 Conference,FBS,,10/13/2012,,,Win,49,14
